timestamp,raw_torque_j0,smoothed_torque_j0,raw_torque_j1,smoothed_torque_j1,raw_torque_j2,smoothed_torque_j2,raw_torque_j3,smoothed_torque_j3,raw_torque_j4,smoothed_torque_j4,raw_torque_j5,smoothed_torque_j5,raw_torque_j6,smoothed_torque_j6
1765557299459021534,-13.8583,-13.8583,10.3858,10.3858,-6.21046,-6.21046,1.62885,1.62885,0.491595,0.491595,0.479932,0.479932,-0.138764,-0.138764
1765557299461576385,-13.9506,-13.9506,10.4387,10.4387,-6.27479,-6.27479,1.59855,1.59855,0.508136,0.508136,0.499547,0.499547,-0.15545,-0.15545
1765557299463637531,-13.882,-13.882,10.3936,10.3936,-6.2302,-6.2302,1.62093,1.62093,0.489639,0.489639,0.485041,0.485041,-0.147241,-0.147241
1765557299465772079,-13.87,-13.87,10.4049,10.4049,-6.2206,-6.2206,1.61431,1.61431,0.490187,0.490187,0.477225,0.477225,-0.146882,-0.146882
1765557299467933377,-13.8835,-13.8835,10.4032,10.4032,-6.2318,-6.2318,1.61785,1.61785,0.48874,0.48874,0.482817,0.482817,-0.148573,-0.148573
1765557299470091183,-13.8864,-13.8864,10.4271,10.4271,-6.23329,-6.23329,1.60352,1.60352,0.491379,0.491379,0.477208,0.477208,-0.153392,-0.153392
1765557299472196398,-13.9853,-13.9853,10.4927,10.4927,-6.30007,-6.30007,1.57437,1.57437,0.510081,0.510081,0.495029,0.495029,-0.168229,-0.168229
1765557299474378648,-13.8313,-13.8313,10.4144,10.4144,-6.19158,-6.19158,1.61117,1.61117,0.482019,0.482019,0.45257,0.45257,-0.144959,-0.144959
1765557299476576402,-13.8527,-13.8527,10.4244,10.4244,-6.20591,-6.20591,1.60653,1.60653,0.487081,0.487081,0.458092,0.458092,-0.146155,-0.146155
1765557299478697053,-13.8701,-13.8701,10.473,10.473,-6.21862,-6.21862,1.57582,1.57582,0.493679,0.493679,0.453718,0.453718,-0.158434,-0.158434
1765557299480819449,-13.8927,-13.8927,10.4658,10.4658,-6.23522,-6.23522,1.58174,1.58174,0.494561,0.494561,0.463142,0.463142,-0.158431,-0.158431
1765557299483617905,-13.9169,-13.9169,10.4646,10.4646,-6.2535,-6.2535,1.58823,1.58823,0.493732,0.493732,0.471833,0.471833,-0.159326,-0.159326
1765557299485797222,-13.8999,-13.8999,10.4201,10.4201,-6.24406,-6.24406,1.61616,1.61616,0.483739,0.483739,0.476469,0.476469,-0.150647,-0.150647
1765557299488085979,-13.905,-13.905,10.4367,10.4367,-6.24587,-6.24587,1.60693,1.60693,0.48799,0.48799,0.473068,0.473068,-0.151621,-0.151621
1765557299490304756,-14.053,-14.053,10.5434,10.5434,-6.34608,-6.34608,1.54908,1.54908,0.520834,0.520834,0.499682,0.499682,-0.177966,-0.177966
1765557299492512707,-13.912,-13.912,10.4513,10.4513,-6.24802,-6.24802,1.59587,1.59587,0.490914,0.490914,0.465378,0.465378,-0.154078,-0.154078
1765557299494774925,-13.8771,-13.8771,10.4552,10.4552,-6.22165,-6.22165,1.59066,1.59066,0.486703,0.486703,0.44703,0.44703,-0.152956,-0.152956
1765557299496994749,-13.8902,-13.8902,10.449,10.449,-6.22906,-6.22906,1.59843,1.59843,0.489341,0.489341,0.452082,0.452082,-0.148188,-0.148188
1765557299499166383,-14.0099,-14.0099,10.547,10.547,-6.31047,-6.31047,1.55043,1.55043,0.517639,0.517639,0.47483,0.47483,-0.168605,-0.168605
1765557299501620454,-13.8957,-13.8957,10.431,10.431,-6.23264,-6.23264,1.61642,1.61642,0.487081,0.487081,0.457499,0.457499,-0.14057,-0.14057
1765557299503777701,-13.9083,-13.9083,10.4413,10.4413,-6.24332,-6.24332,1.61221,1.61221,0.486698,0.486698,0.460677,0.460677,-0.144978,-0.144978
1765557299505932014,-13.8951,-13.8951,10.4329,10.4329,-6.23453,-6.23453,1.6169,1.6169,0.481782,0.481782,0.455712,0.455712,-0.143768,-0.143768
1765557299508118455,-13.8776,-13.8776,10.4421,10.4421,-6.22389,-6.22389,1.60865,1.60865,0.479036,0.479036,0.448345,0.448345,-0.146815,-0.146815
1765557299510252934,-13.9802,-13.9802,10.5004,10.5004,-6.29792,-6.29792,1.58353,1.58353,0.494817,0.494817,0.475444,0.475444,-0.164166,-0.164166
1765557299512427361,-13.8954,-13.8954,10.4511,10.4511,-6.23318,-6.23318,1.60845,1.60845,0.486171,0.486171,0.451383,0.451383,-0.142185,-0.142185
1765557299514621624,-13.8868,-13.8868,10.4252,10.4252,-6.22685,-6.22685,1.62612,1.62612,0.481712,0.481712,0.452409,0.452409,-0.135148,-0.135148
1765557299516823080,-13.9049,-13.9049,10.3922,10.3922,-6.23786,-6.23786,1.65333,1.65333,0.485995,0.485995,0.470637,0.470637,-0.119984,-0.119984
1765557299519033685,-13.875,-13.875,10.3866,10.3866,-6.21786,-6.21786,1.65299,1.65299,0.475224,0.475224,0.454135,0.454135,-0.12401,-0.12401
1765557299521644339,-13.897,-13.897,10.4286,10.4286,-6.23271,-6.23271,1.62667,1.62667,0.481693,0.481693,0.45039,0.45039,-0.135165,-0.135165
1765557299523886862,-13.8548,-13.8548,10.42,10.42,-6.2035,-6.2035,1.62696,1.62696,0.475293,0.475293,0.436253,0.436253,-0.132435,-0.132435
1765557299526098515,-13.8645,-13.8645,10.4224,10.4224,-6.21022,-6.21022,1.62516,1.62516,0.476348,0.476348,0.437873,0.437873,-0.133979,-0.133979
1765557299528248079,-13.9258,-13.9258,10.4455,10.4455,-6.2487,-6.2487,1.62087,1.62087,0.487039,0.487039,0.447989,0.447989,-0.136979,-0.136979
1765557299530426348,-13.8878,-13.8878,10.3696,10.3696,-6.22484,-6.22484,1.6662,1.6662,0.473259,0.473259,0.454687,0.454687,-0.119263,-0.119263
1765557299532579684,-13.8841,-13.8841,10.3506,10.3506,-6.22215,-6.22215,1.68047,1.68047,0.469318,0.469318,0.456185,0.456185,-0.114225,-0.114225
1765557299534787286,-13.8783,-13.8783,10.336,10.336,-6.21809,-6.21809,1.69043,1.69043,0.466174,0.466174,0.456263,0.456263,-0.1108,-0.1108
1765557299537172703,-13.8513,-13.8513,10.3448,10.3448,-6.19839,-6.19839,1.68083,1.68083,0.463161,0.463161,0.441248,0.441248,-0.112844,-0.112844
1765557299539602888,-13.858,-13.858,10.3424,10.3424,-6.20033,-6.20033,1.68736,1.68736,0.460885,0.460885,0.436099,0.436099,-0.111978,-0.111978
1765557299541775989,-13.8202,-13.8202,10.3411,10.3411,-6.17548,-6.17548,1.68236,1.68236,0.455783,0.455783,0.424613,0.424613,-0.111997,-0.111997
1765557299543970252,-13.8214,-13.8214,10.3359,10.3359,-6.17672,-6.17672,1.68678,1.68678,0.454189,0.454189,0.42566,0.42566,-0.111313,-0.111313
1765557299546189657,-13.8534,-13.8534,10.3216,10.3216,-6.19958,-6.19958,1.70642,1.70642,0.452039,0.452039,0.438348,0.438348,-0.108856,-0.108856
1765557299548490497,-13.8248,-13.8248,10.3309,10.3309,-6.18036,-6.18036,1.69193,1.69193,0.453017,0.453017,0.429294,0.429294,-0.1102,-0.1102
1765557299550576785,-13.8398,-13.8398,10.33,10.33,-6.19238,-6.19238,1.69493,1.69493,0.452407,0.452407,0.435424,0.435424,-0.112072,-0.112072
1765557299552664889,-13.8434,-13.8434,10.3528,10.3528,-6.19422,-6.19422,1.67798,1.67798,0.45566,0.45566,0.429536,0.429536,-0.118256,-0.118256
1765557299554990593,-13.8467,-13.8467,10.3627,10.3627,-6.19863,-6.19863,1.66758,1.66758,0.455952,0.455952,0.429786,0.429786,-0.124257,-0.124257
1765557299557121859,-13.8904,-13.8904,10.3886,10.3886,-6.22942,-6.22942,1.65699,1.65699,0.457862,0.457862,0.433585,0.433585,-0.135716,-0.135716
1765557299559460622,-13.866,-13.866,10.3595,10.3595,-6.21335,-6.21335,1.67198,1.67198,0.456528,0.456528,0.437936,0.437936,-0.124847,-0.124847
1765557299561574568,-13.8493,-13.8493,10.3606,10.3606,-6.20031,-6.20031,1.67255,1.67255,0.454129,0.454129,0.428726,0.428726,-0.123386,-0.123386
1765557299563636970,-13.8696,-13.8696,10.3484,10.3484,-6.21767,-6.21767,1.68235,1.68235,0.450652,0.450652,0.439887,0.439887,-0.125356,-0.125356
1765557299565762719,-13.863,-13.863,10.3417,10.3417,-6.21278,-6.21278,1.6882,1.6882,0.44907,0.44907,0.438798,0.438798,-0.122189,-0.122189
1765557299567870449,-13.8628,-13.8628,10.3329,10.3329,-6.21155,-6.21155,1.69605,1.69605,0.448212,0.448212,0.438764,0.438764,-0.118492,-0.118492
1765557299569973359,-13.8538,-13.8538,10.3449,10.3449,-6.20669,-6.20669,1.68541,1.68541,0.445927,0.445927,0.431964,0.431964,-0.124354,-0.124354
1765557299572578426,-13.8515,-13.8515,10.3386,10.3386,-6.20385,-6.20385,1.69286,1.69286,0.44221,0.44221,0.427211,0.427211,-0.123073,-0.123073
1765557299574687552,-13.8457,-13.8457,10.3382,10.3382,-6.20181,-6.20181,1.68995,1.68995,0.441671,0.441671,0.42844,0.42844,-0.124297,-0.124297
1765557299576778171,-13.8389,-13.8389,10.3423,10.3423,-6.19489,-6.19489,1.68804,1.68804,0.442862,0.442862,0.422292,0.422292,-0.122643,-0.122643
1765557299578865367,-13.8373,-13.8373,10.3269,10.3269,-6.19585,-6.19585,1.70066,1.70066,0.438341,0.438341,0.426894,0.426894,-0.12027,-0.12027
1765557299580974983,-13.8325,-13.8325,10.3336,10.3336,-6.18879,-6.18879,1.69837,1.69837,0.442417,0.442417,0.420994,0.420994,-0.116011,-0.116011
1765557299583113652,-13.8443,-13.8443,10.3284,10.3284,-6.19829,-6.19829,1.71015,1.71015,0.436333,0.436333,0.423005,0.423005,-0.117257,-0.117257
1765557299585164601,-13.8535,-13.8535,10.3491,10.3491,-6.20596,-6.20596,1.68849,1.68849,0.446405,0.446405,0.42858,0.42858,-0.121634,-0.121634
1765557299587245092,-13.8493,-13.8493,10.4022,10.4022,-6.20418,-6.20418,1.64356,1.64356,0.451662,0.451662,0.41405,0.41405,-0.13922,-0.13922
1765557299589542091,-13.8567,-13.8567,10.3715,10.3715,-6.21177,-6.21177,1.66939,1.66939,0.445881,0.445881,0.426095,0.426095,-0.132784,-0.132784
1765557299591677897,-13.8657,-13.8657,10.3716,10.3716,-6.21846,-6.21846,1.67172,1.67172,0.445969,0.445969,0.429242,0.429242,-0.132968,-0.132968
1765557299594481242,-13.8652,-13.8652,10.373,10.373,-6.21769,-6.21769,1.66948,1.66948,0.449857,0.449857,0.43136,0.43136,-0.130529,-0.130529
1765557299597258816,-13.8816,-13.8816,10.3769,10.3769,-6.22914,-6.22914,1.67531,1.67531,0.447554,0.447554,0.432932,0.432932,-0.131858,-0.131858
1765557299599579840,-13.8899,-13.8899,10.3779,10.3779,-6.23678,-6.23678,1.67911,1.67911,0.443747,0.443747,0.434628,0.434628,-0.134645,-0.134645
1765557299601649995,-13.8671,-13.8671,10.3406,10.3406,-6.2213,-6.2213,1.69567,1.69567,0.439443,0.439443,0.435118,0.435118,-0.126803,-0.126803
1765557299603755280,-13.8566,-13.8566,10.3854,10.3854,-6.21093,-6.21093,1.66686,1.66686,0.446575,0.446575,0.419494,0.419494,-0.132506,-0.132506
1765557299605828089,-13.8458,-13.8458,10.3887,10.3887,-6.20216,-6.20216,1.66339,1.66339,0.446247,0.446247,0.412446,0.412446,-0.132355,-0.132355
1765557299607943920,-13.845,-13.845,10.378,10.378,-6.20082,-6.20082,1.67197,1.67197,0.446166,0.446166,0.414378,0.414378,-0.127698,-0.127698
1765557299610066456,-13.8409,-13.8409,10.3768,10.3768,-6.19807,-6.19807,1.67227,1.67227,0.444178,0.444178,0.411329,0.411329,-0.128492,-0.128492
1765557299612575562,-13.8499,-13.8499,10.3552,10.3552,-6.20841,-6.20841,1.69216,1.69216,0.435466,0.435466,0.420183,0.420183,-0.128509,-0.128509
1765557299615391199,-13.8524,-13.8524,10.3535,10.3535,-6.20748,-6.20748,1.68987,1.68987,0.44476,0.44476,0.424795,0.424795,-0.121521,-0.121521
1765557299617719277,-13.8617,-13.8617,10.3373,10.3373,-6.21856,-6.21856,1.70942,1.70942,0.430899,0.430899,0.428037,0.428037,-0.126096,-0.126096
1765557299619788035,-13.8643,-13.8643,10.3504,10.3504,-6.22045,-6.22045,1.69653,1.69653,0.437377,0.437377,0.429758,0.429758,-0.127509,-0.127509
1765557299621908546,-13.8758,-13.8758,10.362,10.362,-6.23188,-6.23188,1.68677,1.68677,0.438336,0.438336,0.434911,0.434911,-0.134465,-0.134465
1765557299624572139,-13.8868,-13.8868,10.3797,10.3797,-6.24467,-6.24467,1.67542,1.67542,0.434096,0.434096,0.436217,0.436217,-0.146752,-0.146752
1765557299626695653,-13.8831,-13.8831,10.3849,10.3849,-6.24042,-6.24042,1.67054,1.67054,0.43691,0.43691,0.432467,0.432467,-0.1457,-0.1457
1765557299628761408,-13.8856,-13.8856,10.3904,10.3904,-6.24164,-6.24164,1.66947,1.66947,0.43739,0.43739,0.430858,0.430858,-0.145949,-0.145949
1765557299630848535,-13.8864,-13.8864,10.3983,10.3983,-6.24418,-6.24418,1.66397,1.66397,0.436189,0.436189,0.430407,0.430407,-0.150322,-0.150322
1765557299632984410,-13.8991,-13.8991,10.3976,10.3976,-6.25435,-6.25435,1.66739,1.66739,0.438282,0.438282,0.438922,0.438922,-0.149152,-0.149152
1765557299635160305,-13.9106,-13.9106,10.4335,10.4335,-6.27027,-6.27027,1.64492,1.64492,0.429548,0.429548,0.434946,0.434946,-0.171379,-0.171379
1765557299637287101,-13.8886,-13.8886,10.4161,10.4161,-6.24466,-6.24466,1.65316,1.65316,0.441668,0.441668,0.427351,0.427351,-0.150824,-0.150824
1765557299639574252,-13.8864,-13.8864,10.4143,10.4143,-6.24006,-6.24006,1.65483,1.65483,0.446139,0.446139,0.426038,0.426038,-0.14484,-0.14484
1765557299641567722,-13.8732,-13.8732,10.4227,10.4227,-6.22856,-6.22856,1.64928,1.64928,0.445012,0.445012,0.41414,0.41414,-0.145585,-0.145585
1765557299643708765,-13.8738,-13.8738,10.4097,10.4097,-6.22965,-6.22965,1.65909,1.65909,0.442784,0.442784,0.417586,0.417586,-0.14276,-0.14276
1765557299645836958,-13.8757,-13.8757,10.402,10.402,-6.23357,-6.23357,1.66323,1.66323,0.438611,0.438611,0.420349,0.420349,-0.145237,-0.145237
1765557299647930371,-13.8807,-13.8807,10.3941,10.3941,-6.24196,-6.24196,1.66842,1.66842,0.43275,0.43275,0.427001,0.427001,-0.14974,-0.14974
1765557299650025389,-13.8847,-13.8847,10.3827,10.3827,-6.24315,-6.24315,1.67851,1.67851,0.433749,0.433749,0.430071,0.430071,-0.14397,-0.14397
1765557299652576609,-13.8847,-13.8847,10.383,10.383,-6.2449,-6.2449,1.68168,1.68168,0.427696,0.427696,0.427082,0.427082,-0.147783,-0.147783
1765557299655319053,-13.8859,-13.8859,10.3885,10.3885,-6.24156,-6.24156,1.67386,1.67386,0.438695,0.438695,0.427477,0.427477,-0.141554,-0.141554
1765557299657584343,-13.8922,-13.8922,10.4149,10.4149,-6.2539,-6.2539,1.65787,1.65787,0.424715,0.424715,0.420006,0.420006,-0.164082,-0.164082
1765557299659649959,-13.8975,-13.8975,10.4177,10.4177,-6.25403,-6.25403,1.65416,1.65416,0.435599,0.435599,0.42408,0.42408,-0.156843,-0.156843
1765557299661756711,-13.9003,-13.9003,10.4213,10.4213,-6.25632,-6.25632,1.65312,1.65312,0.436681,0.436681,0.425405,0.425405,-0.156881,-0.156881
1765557299663787895,-13.9054,-13.9054,10.4321,10.4321,-6.26382,-6.26382,1.64424,1.64424,0.43267,0.43267,0.42514,0.42514,-0.166596,-0.166596
1765557299665870551,-13.9117,-13.9117,10.4276,10.4276,-6.26698,-6.26698,1.65085,1.65085,0.435717,0.435717,0.42974,0.42974,-0.161242,-0.161242
1765557299668031151,-13.9184,-13.9184,10.4298,10.4298,-6.27328,-6.27328,1.65045,1.65045,0.435953,0.435953,0.433957,0.433957,-0.162652,-0.162652
1765557299670210816,-13.9162,-13.9162,10.4536,10.4536,-6.2769,-6.2769,1.64072,1.64072,0.424978,0.424978,0.424609,0.424609,-0.177669,-0.177669
1765557299672333492,-13.9035,-13.9035,10.4314,10.4314,-6.25609,-6.25609,1.6563,1.6563,0.439946,0.439946,0.422043,0.422043,-0.151738,-0.151738
1765557299674506034,-13.8999,-13.8999,10.4245,10.4245,-6.25153,-6.25153,1.66176,1.66176,0.441603,0.441603,0.421222,0.421222,-0.146346,-0.146346
1765557299676650919,-13.8986,-13.8986,10.428,10.428,-6.25032,-6.25032,1.65941,1.65941,0.442498,0.442498,0.419592,0.419592,-0.146328,-0.146328
1765557299678755645,-13.8899,-13.8899,10.4354,10.4354,-6.24396,-6.24396,1.65418,1.65418,0.441155,0.441155,0.412524,0.412524,-0.148521,-0.148521
1765557299680821890,-13.8994,-13.8994,10.4194,10.4194,-6.24447,-6.24447,1.67058,1.67058,0.450847,0.450847,0.4203,0.4203,-0.131695,-0.131695
1765557299682986889,-13.9019,-13.9019,10.4117,10.4117,-6.25488,-6.25488,1.67175,1.67175,0.43929,0.43929,0.426033,0.426033,-0.143789,-0.143789
1765557299685085399,-13.9116,-13.9116,10.3973,10.3973,-6.26359,-6.26359,1.69277,1.69277,0.431083,0.431083,0.431004,0.431004,-0.141978,-0.141978
1765557299687155904,-13.9315,-13.9315,10.3766,10.3766,-6.27924,-6.27924,1.70367,1.70367,0.437075,0.437075,0.450968,0.450968,-0.135349,-0.135349
1765557299689229830,-13.9148,-13.9148,10.3852,10.3852,-6.26342,-6.26342,1.69759,1.69759,0.437013,0.437013,0.435236,0.435236,-0.134488,-0.134488
1765557299691578441,-13.914,-13.914,10.3956,10.3956,-6.26327,-6.26327,1.68802,1.68802,0.438519,0.438519,0.432586,0.432586,-0.137955,-0.137955
1765557299693770120,-13.9135,-13.9135,10.3971,10.3971,-6.26052,-6.26052,1.68966,1.68966,0.44048,0.44048,0.429701,0.429701,-0.134427,-0.134427
1765557299696058318,-13.9122,-13.9122,10.4089,10.4089,-6.25796,-6.25796,1.68035,1.68035,0.444172,0.444172,0.425108,0.425108,-0.135449,-0.135449
1765557299698218568,-13.9114,-13.9114,10.4127,10.4127,-6.26076,-6.26076,1.68448,1.68448,0.433564,0.433564,0.420063,0.420063,-0.142894,-0.142894
1765557299700547484,-13.9129,-13.9129,10.3982,10.3982,-6.26093,-6.26093,1.68961,1.68961,0.440555,0.440555,0.42937,0.42937,-0.1347,-0.1347
1765557299702620014,-13.9067,-13.9067,10.3885,10.3885,-6.25656,-6.25656,1.69907,1.69907,0.436241,0.436241,0.426991,0.426991,-0.13255,-0.13255
1765557299704704975,-13.8963,-13.8963,10.3886,10.3886,-6.24834,-6.24834,1.69937,1.69937,0.434489,0.434489,0.420459,0.420459,-0.131749,-0.131749
1765557299706825137,-13.8899,-13.8899,10.3953,10.3953,-6.24447,-6.24447,1.693,1.693,0.432741,0.432741,0.414737,0.414737,-0.135837,-0.135837
1765557299708940898,-13.8857,-13.8857,10.3942,10.3942,-6.24207,-6.24207,1.69263,1.69263,0.431938,0.431938,0.413666,0.413666,-0.136156,-0.136156
1765557299711066018,-13.8926,-13.8926,10.3934,10.3934,-6.25008,-6.25008,1.69141,1.69141,0.429938,0.429938,0.418425,0.418425,-0.140613,-0.140613
1765557299713624431,-13.8871,-13.8871,10.3827,10.3827,-6.24941,-6.24941,1.69973,1.69973,0.42177,0.42177,0.418015,0.418015,-0.143307,-0.143307
1765557299715742637,-13.8903,-13.8903,10.3797,10.3797,-6.25023,-6.25023,1.69972,1.69972,0.425586,0.425586,0.419859,0.419859,-0.1404,-0.1404
1765557299717855605,-13.8912,-13.8912,10.3578,10.3578,-6.25138,-6.25138,1.71751,1.71751,0.422362,0.422362,0.425994,0.425994,-0.134304,-0.134304
1765557299719968991,-13.8936,-13.8936,10.3545,10.3545,-6.2539,-6.2539,1.71914,1.71914,0.421422,0.421422,0.427414,0.427414,-0.135281,-0.135281
1765557299722108079,-13.884,-13.884,10.3207,10.3207,-6.25328,-6.25328,1.74607,1.74607,0.403532,0.403532,0.430072,0.430072,-0.137088,-0.137088
1765557299724182495,-13.8946,-13.8946,10.3538,10.3538,-6.25413,-6.25413,1.71962,1.71962,0.423426,0.423426,0.428056,0.428056,-0.133607,-0.133607
1765557299726283659,-13.8905,-13.8905,10.3575,10.3575,-6.24858,-6.24858,1.7173,1.7173,0.425594,0.425594,0.42269,0.42269,-0.131547,-0.131547
1765557299728374069,-13.8902,-13.8902,10.359,10.359,-6.24926,-6.24926,1.71583,1.71583,0.4247,0.4247,0.422395,0.422395,-0.133303,-0.133303
1765557299730571753,-13.8878,-13.8878,10.3643,10.3643,-6.24768,-6.24768,1.7114,1.7114,0.424652,0.424652,0.419456,0.419456,-0.135368,-0.135368
1765557299732613344,-13.8874,-13.8874,10.3539,10.3539,-6.25009,-6.25009,1.71964,1.71964,0.418596,0.418596,0.421715,0.421715,-0.137069,-0.137069
1765557299734931923,-13.89,-13.89,10.3469,10.3469,-6.24769,-6.24769,1.72741,1.72741,0.424596,0.424596,0.423623,0.423623,-0.127377,-0.127377
1765557299737148674,-13.893,-13.893,10.3327,10.3327,-6.25011,-6.25011,1.73985,1.73985,0.422579,0.422579,0.428153,0.428153,-0.123273,-0.123273
1765557299739222601,-13.879,-13.879,10.318,10.318,-6.24074,-6.24074,1.75218,1.75218,0.414355,0.414355,0.422211,0.422211,-0.12209,-0.12209
1765557299741585390,-13.8645,-13.8645,10.3257,10.3257,-6.23058,-6.23058,1.74551,1.74551,0.409575,0.409575,0.409872,0.409872,-0.127298,-0.127298
1765557299743662599,-13.8749,-13.8749,10.3547,10.3547,-6.23834,-6.23834,1.72064,1.72064,0.417933,0.417933,0.410101,0.410101,-0.134836,-0.134836
1765557299745793515,-13.88,-13.88,10.3567,10.3567,-6.24225,-6.24225,1.71918,1.71918,0.41997,0.41997,0.413043,0.413043,-0.134855,-0.134855
1765557299747881829,-13.8764,-13.8764,10.3577,10.3577,-6.23975,-6.23975,1.71841,1.71841,0.419239,0.419239,0.410927,0.410927,-0.135098,-0.135098
1765557299750007508,-13.8818,-13.8818,10.3477,10.3477,-6.24435,-6.24435,1.72681,1.72681,0.418442,0.418442,0.416362,0.416362,-0.132976,-0.132976
1765557299752161961,-13.8573,-13.8573,10.3301,10.3301,-6.23066,-6.23066,1.74063,1.74063,0.402145,0.402145,0.406139,0.406139,-0.136749,-0.136749
1765557299754303075,-13.8793,-13.8793,10.3477,10.3477,-6.24274,-6.24274,1.72713,1.72713,0.418087,0.418087,0.415048,0.415048,-0.132935,-0.132935
1765557299756407801,-13.8833,-13.8833,10.3554,10.3554,-6.24885,-6.24885,1.71935,1.71935,0.416523,0.416523,0.416892,0.416892,-0.139854,-0.139854
1765557299758575035,-13.892,-13.892,10.3544,10.3544,-6.25408,-6.25408,1.72125,1.72125,0.420633,0.420633,0.422013,0.422013,-0.136691,-0.136691
1765557299760581775,-13.8883,-13.8883,10.3612,10.3612,-6.25029,-6.25029,1.71603,1.71603,0.421764,0.421764,0.417147,0.417147,-0.137451,-0.137451
1765557299762576083,-13.8881,-13.8881,10.3611,10.3611,-6.24825,-6.24825,1.71679,1.71679,0.423791,0.423791,0.415689,0.415689,-0.134593,-0.134593
1765557299764653711,-13.8899,-13.8899,10.3558,10.3558,-6.24862,-6.24862,1.72203,1.72203,0.424491,0.424491,0.416993,0.416993,-0.131712,-0.131712
1765557299766743282,-13.8946,-13.8946,10.3589,10.3589,-6.25058,-6.25058,1.72049,1.72049,0.428189,0.428189,0.418354,0.418354,-0.129786,-0.129786
1765557299768787596,-13.8932,-13.8932,10.3469,10.3469,-6.2486,-6.2486,1.73121,1.73121,0.427079,0.427079,0.419625,0.419625,-0.124802,-0.124802
1765557299770779459,-13.8907,-13.8907,10.3378,10.3378,-6.24659,-6.24659,1.73967,1.73967,0.425039,0.425039,0.420113,0.420113,-0.121629,-0.121629
1765557299772830827,-13.8926,-13.8926,10.3398,10.3398,-6.24717,-6.24717,1.73861,1.73861,0.42624,0.42624,0.419183,0.419183,-0.121585,-0.121585
1765557299775611405,-13.891,-13.891,10.3641,10.3641,-6.24916,-6.24916,1.71679,1.71679,0.424189,0.424189,0.411903,0.411903,-0.135162,-0.135162
1765557299777855115,-13.9026,-13.9026,10.3384,10.3384,-6.25632,-6.25632,1.74002,1.74002,0.425783,0.425783,0.424927,0.424927,-0.123766,-0.123766
1765557299779963333,-13.9015,-13.9015,10.3398,10.3398,-6.25571,-6.25571,1.73855,1.73855,0.425524,0.425524,0.423807,0.423807,-0.124647,-0.124647
1765557299782047875,-13.9035,-13.9035,10.3401,10.3401,-6.25766,-6.25766,1.73826,1.73826,0.425311,0.425311,0.424621,0.424621,-0.125524,-0.125524
1765557299784178862,-13.8847,-13.8847,10.3189,10.3189,-6.24499,-6.24499,1.75626,1.75626,0.413845,0.413845,0.416819,0.416819,-0.12323,-0.12323
1765557299786242382,-13.8998,-13.8998,10.3318,10.3318,-6.25296,-6.25296,1.74685,1.74685,0.42482,0.42482,0.422009,0.422009,-0.120608,-0.120608
1765557299788296334,-13.8954,-13.8954,10.3251,10.3251,-6.24873,-6.24873,1.75329,1.75329,0.423412,0.423412,0.419703,0.419703,-0.117613,-0.117613
1765557299790503937,-13.8995,-13.8995,10.3282,10.3282,-6.25147,-6.25147,1.75097,1.75097,0.425408,0.425408,0.420959,0.420959,-0.117839,-0.117839
1765557299792546435,-13.8954,-13.8954,10.3209,10.3209,-6.24859,-6.24859,1.75746,1.75746,0.422529,0.422529,0.419532,0.419532,-0.11642,-0.11642
1765557299794625949,-13.9039,-13.9039,10.3186,10.3186,-6.25709,-6.25709,1.75875,1.75875,0.421412,0.421412,0.425432,0.425432,-0.119,-0.119
1765557299796740383,-13.9014,-13.9014,10.3299,10.3299,-6.25446,-6.25446,1.74937,1.74937,0.423052,0.423052,0.420075,0.420075,-0.121814,-0.121814
1765557299798773243,-13.8959,-13.8959,10.336,10.336,-6.24997,-6.24997,1.74449,1.74449,0.422955,0.422955,0.414807,0.414807,-0.123263,-0.123263
